objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class,diff_u,diff_g,diff_g1,diff_i,diff_z
1237650760239481119,171.79677,-3.5970984,19.8642,19.83951,19.86961,19.43251,19.53689,19.88185,19.84665,19.86277,19.42518,19.53107,1.754536,0.02468872,-0.03009796,0.4370995,-0.1043758,QSO,-0.01765251,-0.007143021,0.00684166,0.007329941,0.005813599
1237650369941602339,172.05148,-2.9147319,19.12726,18.84491,18.70814,18.91644,18.81364,19.13494,18.85853,18.70353,18.91794,18.81877,0.8011336,0.2823544,0.1367702,-0.2082996,0.1027966,QSO,-0.007675171,-0.01362038,0.00460434,-0.001502991,-0.005126953
1237650369941602532,172.12978,-2.9097382,19.45998,19.3998,19.42513,19.1128,19.17511,19.45236,19.40358,19.42099,19.10447,19.16047,1.844039,0.06018448,-0.0253334,0.3123302,-0.06230927,QSO,0.007616043,-0.003782272,0.004137039,0.008327484,0.01463699
1237650369941602444,172.03871,-3.0244846,19.93659,19.91065,19.94841,19.70479,19.63579,19.97695,19.97957,20.01407,19.77264,19.69498,2.034647,0.02593803,-0.0377655,0.2436199,0.06900406,QSO,-0.04036331,-0.06892395,-0.06565475,-0.06784439,-0.05919266
1237650761313353914,172.15252,-2.7711149,19.85338,19.3228,18.8236,18.41189,18.22459,19.97149,19.54687,19.09045,18.69311,18.52682,0.140269,0.5305786,0.4992046,0.4117088,0.1872997,QSO,-0.1181068,-0.2240677,-0.2668533,-0.2812214,-0.3022308
1237650761313288238,171.88349,-2.6811826,20.06794,19.72062,19.64543,19.42731,19.56128,20.0711,19.7303,19.65335,19.43432,19.5618,1.59023,0.3473244,0.0751915,0.2181168,-0.1339703,QSO,-0.003158569,-0.009681702,-0.007923126,-0.007015228,-0.0005207062
1237650761850093598,171.78906,-2.318717,18.30982,18.24204,18.02195,18.04863,17.96604,18.31077,18.26346,18.03107,18.04769,17.97492,0.9359763,0.06778717,0.220089,-0.02668381,0.0825882,QSO,-0.0009460449,-0.02141953,-0.009122849,0.0009460449,-0.008876801
1237650369941536911,171.89604,-2.9477069,19.60043,19.75957,19.47066,19.4709,19.4896,19.58231,19.76934,19.46359,19.47481,19.49975,1.379693,-0.1591473,0.2889175,-0.0002403259,-0.01869965,QSO,0.01811409,-0.009771347,0.007061005,-0.003910065,-0.01015282
1237650370478276729,171.64281,-2.6105393,19.46351,19.51211,19.52086,19.24332,19.2893,19.45251,19.50987,19.51341,19.24176,19.28755,1.843114,-0.04860497,-0.008749008,0.2775421,-0.04598618,QSO,0.01099777,0.002241135,0.007448196,0.001562119,0.001756668
1237650761313157209,171.60697,-2.7851683,19.77008,19.69258,19.76414,19.66032,19.66288,19.76019,19.6984,19.75319,19.65406,19.64023,1.891442,0.07749557,-0.07155418,0.1038132,-0.002552032,QSO,0.009885788,-0.005821228,0.01094818,0.006263733,0.02264595
1237650369941471383,171.74636,-3.0408728,19.63362,19.44994,19.12034,18.66534,18.58488,19.65005,19.46904,19.12723,18.6651,18.59772,1.743128,0.1836796,0.329607,0.4549942,0.08046722,QSO,-0.01642609,-0.01909256,-0.006891251,0.0002422333,-0.01284218
1237650761850028185,171.59217,-2.3886523,19.09363,18.86448,18.88813,18.9135,18.7932,19.10375,18.87477,18.89433,18.92423,18.79578,0.8692303,0.2291489,-0.02364159,-0.02537537,0.120306,QSO,-0.01011276,-0.01028061,-0.00620842,-0.01073265,-0.002586365
1237650369404403778,171.32888,-3.3542871,18.88776,18.70145,18.22112,17.97797,17.71986,18.94591,18.821,18.3476,18.14036,17.88796,0.2604114,0.1863079,0.4803276,0.2431469,0.2581158,QSO,-0.05815315,-0.1195488,-0.1264744,-0.1623898,-0.1681061
1237650760776220775,171.47734,-3.1282938,19.01824,18.92662,18.79455,18.92724,18.79543,19.03612,18.96183,18.83205,18.96149,18.82994,1.017203,0.09162331,0.1320724,-0.1326962,0.1318188,QSO,-0.01787376,-0.03521347,-0.0375042,-0.03424835,-0.03451347
1237650369404404026,171.31268,-3.443983,20.37761,19.85645,19.91107,20.05816,19.67768,20.38243,19.87767,19.93485,20.09073,19.72093,0.8308553,0.5211678,-0.05462646,-0.1470833,0.3804779,QSO,-0.004817963,-0.02122688,-0.02377319,-0.03257561,-0.04325294
1237650760776155317,171.39734,-3.2522862,19.24118,19.01916,18.67575,18.71838,18.69317,19.23841,19.03991,18.67088,18.71869,18.70581,1.044604,0.2220154,0.3434143,-0.04263115,0.0252037,QSO,0.002767563,-0.02074623,0.004863739,-0.0003108978,-0.01264
1237650760776155435,171.40033,-3.13551,20.19394,20.12828,19.87381,19.8759,20.05413,20.17866,20.14035,19.8869,19.89646,20.09168,1.18431,0.06565857,0.2544689,-0.002092361,-0.1782265,QSO,0.01527977,-0.01207352,-0.01309013,-0.02055931,-0.03755188
1237650369404469478,171.47662,-3.3353172,20.33831,19.84406,19.93749,20.01756,19.75224,20.31917,19.87827,19.9696,20.04474,19.78353,2.382164,0.4942455,-0.09342766,-0.08006859,0.2653198,QSO,0.01913834,-0.03420448,-0.03211212,-0.02718735,-0.03128815
1237650761313091839,171.49941,-2.6543007,19.98611,19.94596,19.66827,19.72544,19.80959,19.98134,19.96153,19.69364,19.74646,19.82423,1.179238,0.04014778,0.2776947,-0.05716896,-0.08415413,QSO,0.004768372,-0.01557159,-0.02536964,-0.0210247,-0.01463699
1237650761313091671,171.42332,-2.7551974,19.54526,19.40849,19.39248,19.19757,19.16122,19.55015,19.42558,19.4132,19.20925,19.16841,1.670798,0.1367741,0.01601028,0.1949043,0.03635025,QSO,-0.004888535,-0.01708794,-0.02072525,-0.0116787,-0.007183075
1237650761313026163,171.37692,-2.6670739,19.56857,19.5476,19.54298,19.36264,19.23953,19.59085,19.55523,19.5666,19.39041,19.26606,1.843999,0.02096558,0.004623413,0.1803322,0.1231155,QSO,-0.02227974,-0.00762558,-0.02362823,-0.02776337,-0.02653313
1237650370478211204,171.46405,-2.4511093,20.41736,20.34754,20.00561,19.97055,20.1449,20.406,20.3335,19.98902,19.96603,20.12543,1.394717,0.06982231,0.3419247,0.03505898,-0.1743507,QSO,0.01135826,0.01403999,0.01659393,0.004524231,0.01947594
1237650760776155333,171.41076,-3.0802227,20.09031,18.34281,17.66885,17.54449,17.5177,20.08077,18.36309,17.62872,17.55669,17.5153,0.9265032,1.747494,0.6739616,0.124361,0.02679062,QSO,0.009536743,-0.02027512,0.04013252,-0.01219559,0.002405167
1237650761313091822,171.4231,-2.8155695,20.47149,20.17323,20.06683,19.91072,19.88874,20.48793,20.18395,20.0981,19.94134,19.92264,1.54633,0.2982635,0.1064053,0.1561012,0.02198601,QSO,-0.01643181,-0.01071739,-0.0312748,-0.03061867,-0.03390503
1237650760239284370,171.28505,-3.5737285,17.97797,17.34722,16.74246,16.29746,16.0872,18.76178,18.43198,18.0481,17.55247,17.40285,0.09665092,0.6307468,0.6047573,0.4450035,0.2102604,QSO,-0.7838154,-1.084763,-1.305639,-1.255013,-1.315649
1237650369941143706,171.07732,-2.8872999,19.95181,19.69486,19.23708,19.12365,18.97279,19.95809,19.72544,19.25829,19.1506,18.9997,0.90237,0.2569542,0.457777,0.11343,0.1508598,QSO,-0.006275177,-0.03058434,-0.02120972,-0.02694702,-0.02691078
1237650369941209236,171.10389,-2.8513713,18.74991,18.79918,18.84637,18.66648,18.67891,18.75425,18.82578,18.86086,18.68319,18.68782,1.882629,-0.04927444,-0.0471859,0.1798935,-0.0124321,QSO,-0.004339218,-0.02659225,-0.01449203,-0.016716,-0.008907318
1237650761849765897,170.99221,-2.3764277,18.43395,18.22043,18.10104,18.14367,17.98399,18.4254,18.23323,18.1132,18.15663,17.98632,0.8298475,0.2135239,0.1193886,-0.04263306,0.1596851,QSO,0.008554459,-0.01280594,-0.01215935,-0.01295853,-0.002332687
1237650761312960549,171.1892,-2.7262213,18.57113,18.0964,18.03901,17.86286,17.96089,18.57678,18.11639,18.06367,17.88349,17.98524,0.5457895,0.4747257,0.05739784,0.1761417,-0.09802246,QSO,-0.005651474,-0.01998329,-0.02466011,-0.02062607,-0.02435875
1237650760239153187,171.00745,-3.5534932,18.28706,18.2326,17.97674,17.77875,17.62912,18.42081,18.42458,18.21986,18.03022,17.85372,0.2455314,0.05445862,0.2558651,0.1979828,0.1496334,QSO,-0.133749,-0.1919765,-0.243124,-0.2514706,-0.2245979
1237650369404207430,170.87097,-3.3728134,20.50197,20.26426,19.74007,19.59396,19.55497,20.50436,20.26531,19.75216,19.61198,19.60107,1.357381,0.2377033,0.5241928,0.1461105,0.03898621,QSO,-0.002391815,-0.001049042,-0.01208878,-0.01802444,-0.04610062
1237650369404207143,170.85808,-3.2635512,17.46009,17.38124,17.30623,17.08925,17.12008,17.44781,17.38843,17.30095,17.08803,17.11867,1.768941,0.07885742,0.07500648,0.2169781,-0.0308342,QSO,0.01228523,-0.007196426,0.005277634,0.001218796,0.001419067
1237650760239087667,170.85553,-3.5070181,19.20116,19.00546,18.51556,18.08609,17.96023,19.51356,19.39931,19.01545,18.57483,18.41819,0.2168448,0.195694,0.4899025,0.4294739,0.1258621,QSO,-0.3124008,-0.3938427,-0.4998837,-0.488739,-0.4579639
1237650760239153281,171.04859,-3.6179602,19.69456,19.33782,19.18772,19.28276,18.97194,19.71015,19.35868,19.21159,19.31016,18.98721,0.7525157,0.3567333,0.1501007,-0.09503746,0.3108234,QSO,-0.01559639,-0.02085304,-0.02386665,-0.02740097,-0.01527214
1237650760775958865,170.95715,-3.1331183,20.06679,20.22787,19.82837,19.86618,19.88624,20.03858,20.23123,19.82685,19.84796,19.84574,1.355306,-0.1610737,0.3995018,-0.03781891,-0.02005959,QSO,0.02821732,-0.00336647,0.001514435,0.0182209,0.04050446
1237650369404272780,170.98697,-3.3143147,19.18956,18.9122,18.59048,18.34038,18.60256,19.21763,18.91923,18.58348,18.34708,18.61919,1.672655,0.2773647,0.321722,0.2500954,-0.2621784,QSO,-0.02806473,-0.007032394,0.006999969,-0.006698608,-0.01663017
1237650369941078121,170.90158,-2.8669025,19.82924,19.8567,19.66231,19.63515,19.81431,19.83417,19.85833,19.65258,19.62517,19.83472,1.353797,-0.02746391,0.1943874,0.02716446,-0.1791611,QSO,-0.004928589,-0.001628876,0.0097332,0.009979248,-0.02041435
1237650762923573432,171.13786,-1.3919147,20.24574,20.26703,20.26256,20.00591,20.15613,20.25145,20.27977,20.26842,20.01073,20.1148,1.77456,-0.02129364,0.004472733,0.2566452,-0.1502113,QSO,-0.005712509,-0.01273918,-0.005857468,-0.004817963,0.04132843
1237650762923442410,170.95505,-1.5189832,20.2869,20.07866,19.8205,19.79961,19.6125,20.31052,20.11684,19.86751,19.84541,19.64414,0.9373131,0.2082405,0.2581596,0.02088737,0.1871109,QSO,-0.02362442,-0.0381813,-0.04701233,-0.04580307,-0.0316391
1237650761849766007,171.04114,-2.2888028,19.43547,19.09833,19.06766,18.79439,18.45082,19.49743,19.18442,19.1931,18.94078,18.61454,0.4599344,0.3371391,0.03067017,0.2732754,0.3435726,QSO,-0.06196213,-0.08608437,-0.1254406,-0.1463928,-0.1637211
1237650762386571561,170.97062,-1.9885869,20.24094,20.03262,19.89299,19.96459,19.76792,20.27221,20.05816,19.92449,19.99466,19.80761,0.9220087,0.2083244,0.1396313,-0.07160187,0.1966724,QSO,-0.03126526,-0.02554131,-0.03150749,-0.03007507,-0.03969574
1237650371551756398,170.99736,-1.6480264,20.08157,19.85271,19.90794,19.99872,19.72263,20.08276,19.85947,19.91159,20.00923,19.7337,0.7766521,0.228857,-0.05522537,-0.09078598,0.2760963,QSO,-0.001192093,-0.006763458,-0.00365448,-0.01050949,-0.01107407
1237650762923573351,171.15345,-1.557116,18.73704,18.61449,18.3357,18.19847,18.20407,18.74166,18.62561,18.34409,18.20219,18.20843,1.284435,0.1225491,0.2787895,0.1372375,-0.00560379,QSO,-0.004619598,-0.01111412,-0.008384705,-0.00371933,-0.004358292
1237650372088692986,171.222,-1.2945224,20.34734,20.18308,19.97042,19.96329,19.76074,20.32262,20.17951,19.9646,19.95374,19.77659,0.9932438,0.164259,0.2126656,0.007123947,0.2025566,QSO,0.02471924,0.003574371,0.005815506,0.009557724,-0.01585007
1237650372088758438,171.37632,-1.2894646,19.43478,19.22377,19.05376,19.09708,19.02135,19.43254,19.22716,19.05101,19.09278,19.01915,0.8908702,0.2110062,0.1700115,-0.04331589,0.07572937,QSO,0.002235413,-0.003391266,0.002748489,0.004293442,0.002197266
1237650372088758376,171.40526,-1.2842024,18.43216,18.36617,18.33217,18.14817,17.95248,18.43842,18.36627,18.3341,18.14752,17.95802,1.990341,0.06598854,0.0340023,0.1839943,0.1956902,QSO,-0.006258011,-0.0001029968,-0.001937866,0.0006542206,-0.00553894
1237674648851185777,171.34851,-1.0983938,20.0024,19.62849,19.83598,19.67792,19.48273,20.01779,19.64573,19.86845,19.74882,19.52466,0.641198,0.3739109,-0.2074871,0.1580563,0.1951904,QSO,-0.0153904,-0.01723289,-0.0324707,-0.07089615,-0.04192734
1237648720153214989,171.33013,-1.0374798,19.3691,19.26974,19.07055,19.09719,19.17482,19.39017,19.27565,19.07813,19.10404,19.17002,1.109752,0.09936523,0.1991901,-0.02664566,-0.07762337,QSO,-0.02107048,-0.005910873,-0.007579803,-0.006847382,0.004798889
1237650372088823894,171.42876,-1.319845,20.138,20.14574,20.14863,20.10038,19.81881,20.11121,20.14458,20.14506,20.09376,19.82684,2.003223,-0.007736206,-0.002891541,0.04824638,0.2815762,QSO,0.02679062,0.001153946,0.003570557,0.006624222,-0.00803566
1237674648851120404,171.18431,-1.246725,19.73909,19.83777,19.78856,19.40921,19.24709,19.76106,19.86313,19.81199,19.41849,19.25092,1.933554,-0.0986805,0.04921532,0.3793507,0.162117,QSO,-0.02196884,-0.02535629,-0.02342796,-0.009284973,-0.003828049
1237674648851185760,171.32818,-1.1770719,19.73532,19.59158,19.48652,19.58048,19.54828,19.76017,19.60924,19.51019,19.61305,19.54398,0.9491279,0.1437378,0.1050568,-0.0939579,0.03220367,QSO,-0.02485657,-0.01766396,-0.02366447,-0.03256989,0.004301071
1237650371551822051,171.23032,-1.6314584,20.37241,20.24794,20.25077,20.04236,19.99866,20.37473,20.29165,20.29625,20.07105,20.02666,1.829909,0.1244698,-0.002826691,0.2084064,0.04370499,QSO,-0.002317429,-0.04370689,-0.04548264,-0.02868271,-0.02800179
1237650371015016618,171.30726,-2.167246,20.19137,19.84118,19.83221,19.54616,19.57482,20.17451,19.83048,19.82013,19.54146,19.58033,1.744214,0.3501911,0.008972168,0.2860489,-0.02866173,QSO,0.01685524,0.01069641,0.01207924,0.004695892,-0.005512238
1237650371014951283,171.14514,-2.0118382,20.08327,20.05903,19.8341,19.61233,19.76099,20.08259,20.06505,19.83125,19.61071,19.74345,1.496674,0.02423859,0.2249374,0.2217655,-0.1486568,QSO,0.0006828308,-0.006011963,0.002841949,0.001625061,0.01753616
1237650372088823966,171.53954,-1.3288984,20.17472,20.02907,19.44835,19.28041,19.1859,20.18151,20.03106,19.46821,19.29065,19.1901,1.347275,0.1456528,0.580719,0.1679382,0.09451866,QSO,-0.006788254,-0.001993179,-0.0198555,-0.01023483,-0.004207611
1237650762923769896,171.69346,-1.5716661,18.58739,18.49514,18.20296,18.1332,17.56781,18.70887,18.65812,18.41768,18.36386,17.79086,0.3406637,0.09224892,0.2921791,0.06975937,0.5653915,QSO,-0.1214828,-0.1629848,-0.2147236,-0.2306614,-0.2230473
1237650761849962627,171.53221,-2.2556884,19.17393,18.57192,17.9576,17.59318,17.34883,19.96361,19.55593,19.11133,18.70115,18.5256,0.2375783,0.6020145,0.6143208,0.3644238,0.2443466,QSO,-0.7896786,-0.9840126,-1.153734,-1.107971,-1.176773
1237650762923835494,171.78835,-1.5187129,19.83765,19.15588,18.2173,17.7159,17.44925,20.38289,19.83516,18.8225,18.31871,18.08154,0.204662,0.6817627,0.9385834,0.5014,0.2666473,QSO,-0.5452442,-0.6792793,-0.6051998,-0.6028099,-0.6322861
1237674648851382563,171.86423,-1.0846303,21.10885,20.66209,20.78245,20.53976,20.14408,21.11952,20.68891,20.79849,20.59416,20.1179,0.6914521,0.4467621,-0.1203556,0.2426891,0.3956776,QSO,-0.01066971,-0.02681541,-0.0160408,-0.05439758,0.02617645
1237650762923901065,171.95965,-1.4844616,19.17222,19.288,19.28493,19.06986,18.91116,19.16076,19.29361,19.28349,19.06022,18.91661,1.964179,-0.1157799,0.003070831,0.2150688,0.158699,QSO,0.01145554,-0.005613327,0.001436234,0.009637833,-0.005451202
1237650762923901187,171.96937,-1.5048299,20.18374,20.12768,19.90005,19.73775,19.8386,20.18353,20.12655,19.89242,19.73335,19.83797,1.469489,0.05605888,0.2276306,0.1623039,-0.1008511,QSO,0.0002155304,0.001132965,0.007629395,0.004402161,0.0006332397
1237674648851316905,171.70595,-1.2367109,19.76431,19.85026,19.51854,19.48721,19.66895,19.79216,19.87251,19.52994,19.49138,19.68891,1.167969,-0.08595276,0.3317204,0.0313282,-0.1817417,QSO,-0.02785683,-0.02225494,-0.01140213,-0.004169464,-0.01996231
1237674648851382523,171.79902,-1.235524,20.295,20.18657,20.01512,19.62796,19.60436,20.29975,20.20026,20.00995,19.63853,19.62317,1.761992,0.108429,0.1714478,0.3871593,0.02360535,QSO,-0.004749298,-0.01368713,0.005172729,-0.01056862,-0.01880836
1237674648851382529,171.80829,-1.1981362,20.01874,19.93441,19.99105,19.59359,19.58985,20.02107,19.95957,19.9736,19.58949,19.55703,1.808327,0.08433342,-0.05663872,0.397459,0.003736496,QSO,-0.002326965,-0.02516556,0.01744652,0.004096985,0.03281784
1237650762386964521,171.76216,-1.8160785,18.86069,18.81151,18.67774,18.55028,18.51597,18.86584,18.82071,18.66867,18.55348,18.52789,1.46412,0.04918098,0.1337624,0.1274662,0.03431129,QSO,-0.005149841,-0.009206772,0.009077072,-0.003198624,-0.01192856
1237650371015213468,171.73147,-2.056534,22.20857,20.46451,19.87431,19.67695,19.72808,22.21433,20.49472,19.88678,19.69643,19.75376,1.123028,1.744062,0.5901985,0.1973572,-0.05112839,QSO,-0.005758286,-0.03021431,-0.01247406,-0.01947403,-0.02568245
1237650762386833573,171.57224,-1.8437971,19.25399,19.17439,19.17359,19.04392,18.96707,19.25159,19.16915,19.15951,19.04367,18.96522,1.986974,0.07959938,0.0007991791,0.1296749,0.07684898,QSO,0.002401352,0.005243301,0.01408577,0.0002441406,0.001844406
1237650762387030202,171.89881,-1.942542,19.27563,19.11523,19.11272,18.99167,19.0173,19.2889,19.13308,19.12308,19.00902,19.02528,1.555429,0.1604042,0.002513885,0.1210499,-0.02563095,QSO,-0.01326561,-0.01784515,-0.01036263,-0.01735497,-0.007980347
1237650371015213349,171.79442,-2.0481189,20.47209,20.35191,20.3079,19.99288,20.66526,20.49071,20.37103,20.32366,20.00533,20.67315,1.721162,0.1201744,0.04401779,0.3150177,-0.6723785,QSO,-0.01862144,-0.01911163,-0.01576424,-0.01244736,-0.007894516
1237650371552149621,171.88517,-1.6029133,20.51587,20.28139,20.25496,20.03404,19.97459,20.51189,20.2883,20.24668,20.01616,19.96554,1.826869,0.2344837,0.02642822,0.2209187,0.05945396,QSO,0.003980637,-0.006912231,0.008281708,0.01787949,0.009046555
1237650371015213218,171.76983,-2.0986686,20.30771,19.95605,19.7694,19.68418,19.46974,20.31243,19.97763,19.79766,19.71572,19.50706,2.134371,0.3516617,0.1866474,0.08521652,0.2144413,QSO,-0.00472641,-0.02158546,-0.02826691,-0.03153419,-0.03731728
1237650762387030230,171.94813,-1.9750297,18.95634,18.68329,18.78178,18.61621,18.6242,18.9537,18.7067,18.80544,18.6495,18.66023,0.517782,0.2730465,-0.09849167,0.1655712,-0.007993698,QSO,0.002632141,-0.0234108,-0.02365875,-0.03328896,-0.036026
1237650371015213253,171.83916,-2.2237359,19.58671,19.32036,19.15281,19.19412,19.09866,19.60269,19.33629,19.1679,19.22184,19.12986,0.9393174,0.2663479,0.167551,-0.04131508,0.09546089,QSO,-0.01597977,-0.01593208,-0.01509285,-0.02771378,-0.03120232
1237650762387030206,171.91891,-1.8095975,20.08961,19.90733,19.90552,19.94394,19.65243,20.09298,19.92511,19.91782,19.96943,19.68781,0.7615122,0.1822796,0.001811981,-0.03841591,0.2915039,QSO,-0.003368378,-0.01777267,-0.0123024,-0.02549171,-0.03537178
1237650371015278886,171.99836,-2.0604271,20.25722,20.10619,20.16866,20.05057,19.75285,20.30572,20.14841,20.23041,20.11449,19.78561,2.142051,0.1510277,-0.0624752,0.1180935,0.2977219,QSO,-0.04850197,-0.04221725,-0.0617485,-0.06391907,-0.03276253
1237650371552346220,172.43296,-1.631167,18.25369,18.34293,18.02316,17.95822,17.99986,18.26553,18.34863,18.02347,17.95899,18.00227,1.293924,-0.08924294,0.3197651,0.06494522,-0.04163742,QSO,-0.01184273,-0.005695343,-0.0003089905,-0.0007705688,-0.002412796
1237650762387161303,172.30197,-1.8463172,19.7003,19.63886,19.60307,19.30464,19.35304,19.69358,19.65644,19.60308,19.30688,19.37684,1.777887,0.06143761,0.0357914,0.2984314,-0.04840469,QSO,0.006721497,-0.01758194,-9.536743E-06,-0.002243042,-0.02379417
1237650761850290301,172.28773,-2.2409951,20.0376,19.85008,19.83107,19.87664,19.86815,20.02449,19.85085,19.83724,19.88842,19.87478,2.039274,0.1875172,0.01901054,-0.04557419,0.008491516,QSO,0.0131073,-0.0007667542,-0.006174088,-0.01177597,-0.006631851
1237674648851579186,172.33008,-1.0864842,20.1899,20.17624,20.23723,19.95801,19.81991,20.11856,20.21119,20.24982,19.95445,19.82316,1.908603,0.01365662,-0.06098938,0.2792225,0.1381054,QSO,0.07134056,-0.03495026,-0.01258659,0.003562927,-0.003252029
1237650762924032122,172.2522,-1.5080852,19.98643,19.84194,19.63056,19.57147,19.59068,20.00222,19.86621,19.65546,19.58936,19.62509,1.378255,0.1444874,0.2113838,0.05908775,-0.01921082,QSO,-0.01579475,-0.02426338,-0.02490234,-0.01788712,-0.03440666
1237650762924097607,172.47002,-1.5245778,18.25257,17.95445,18.10156,18.02188,17.95721,18.21702,17.97952,18.12699,18.03971,17.97581,0.4841043,0.2981129,-0.14711,0.0796833,0.06466866,QSO,0.03554726,-0.0250721,-0.02542686,-0.01783371,-0.01860237
1237650372089151757,172.21369,-1.3330025,20.45939,20.36935,20.17198,20.17099,20.07713,20.42409,20.3674,20.17239,20.17304,20.06056,1.090752,0.09004402,0.1973686,0.0009937286,0.0938549,QSO,0.03530502,0.001953125,-0.0004138947,-0.002052307,0.01657486
1237650372089151630,172.20014,-1.2780048,19.25941,17.7562,16.93761,16.47764,16.2068,20.81654,19.4388,18.47306,17.98572,17.69747,0.1198895,1.503204,0.8185921,0.4599648,0.2708397,QSO,-1.557131,-1.682602,-1.535452,-1.508072,-1.490669
1237650761850421532,172.53406,-2.2634845,20.30093,20.17368,20.15239,20.04744,19.85859,20.32456,20.20038,20.18601,20.08603,19.90137,1.898395,0.1272507,0.0212822,0.1049538,0.1888466,QSO,-0.02363205,-0.02670288,-0.03361893,-0.03858948,-0.04277992
1237650762387357727,172.74058,-1.9274019,18.67039,18.64638,18.47309,18.47871,18.59261,18.67768,18.66346,18.46845,18.46953,18.59048,1.368715,0.0240078,0.1732903,-0.005613327,-0.113905,QSO,-0.007287979,-0.01708031,0.004646301,0.009178162,0.002128601
1237650371015671923,172.79464,-2.1486414,19.85288,19.97146,19.71978,19.62828,19.76465,19.87909,19.99504,19.7175,19.62844,19.76255,1.253783,-0.1185837,0.2516861,0.09149742,-0.1363678,QSO,-0.02621078,-0.02358246,0.002275467,-0.000164032,0.002092361
1237650762387226842,172.46337,-1.8436934,20.14497,19.94296,20.06375,19.65674,19.75165,20.18531,20.02614,20.15569,19.72481,19.8335,1.779365,0.2020111,-0.1207848,0.4070053,-0.09490776,QSO,-0.04033852,-0.08317757,-0.09194756,-0.06806755,-0.08185196
1237650762924228728,172.67618,-1.5417612,19.94969,19.87158,19.97646,19.66391,19.71902,19.9543,19.86599,19.96543,19.64473,19.71243,1.763653,0.07811546,-0.1048775,0.3125439,-0.05511284,QSO,-0.004610062,0.005590439,0.01102448,0.0191803,0.006597519
1237650372089413906,172.89065,-1.3749815,20.13518,20.11722,20.11509,19.88456,19.94314,20.16004,20.13877,20.15491,19.91831,19.97469,1.537726,0.0179615,0.002134323,0.230526,-0.05858231,QSO,-0.02486038,-0.02155304,-0.03981972,-0.03375244,-0.03154564
1237650371552542916,172.89688,-1.690773,19.76281,19.74424,19.58565,19.14564,19.08454,19.7885,19.7622,19.5976,19.16187,19.09175,1.8143,0.01857376,0.1585884,0.4400082,0.0610981,QSO,-0.02568626,-0.01795769,-0.01194572,-0.01622391,-0.007202148
1237650762387554541,173.11104,-1.8657942,20.26608,20.07848,19.86922,19.76442,19.49528,20.2389,20.07934,19.86473,19.75429,19.49179,2.044183,0.187603,0.209259,0.1048069,0.2691345,QSO,0.02718735,-0.0008602142,0.004489899,0.0101223,0.003490448
1237650371552673949,173.09827,-1.768649,19.73763,19.61529,19.44408,19.43707,19.26241,19.75091,19.64518,19.49006,19.49432,19.29589,1.073946,0.1223392,0.1712112,0.007009506,0.1746635,QSO,-0.01327896,-0.02989006,-0.04597855,-0.05724907,-0.03348541
1237650371552608462,173.02078,-1.6558221,20.06703,19.85316,19.81354,19.64174,19.68906,20.07229,19.86321,19.85345,19.67193,19.72807,1.913693,0.2138672,0.03961945,0.1717987,-0.04731941,QSO,-0.005264282,-0.01004601,-0.03990173,-0.03018951,-0.03900146
1237650762387554573,173.15725,-1.8622951,20.2957,20.31246,20.26152,20.2852,20.35536,20.32621,20.34949,20.2996,20.3311,20.36119,0.9064927,-0.01675987,0.05094337,-0.02367592,-0.07016182,QSO,-0.03050423,-0.03702736,-0.03808022,-0.04590416,-0.00582695
1237671128587239475,174.50157,-3.196561,19.07919,18.33259,18.28026,18.18241,17.93562,19.07234,18.35744,18.27618,18.18486,17.93241,2.410913,0.7465992,0.0523262,0.09784889,0.2467937,QSO,0.00684166,-0.02485657,0.004083633,-0.00245285,0.00320816
1237671140942544957,174.6785,-3.2342371,17.96965,17.86847,17.77929,17.5356,17.60529,18.00577,17.95697,17.91623,17.697,17.77908,0.2121531,0.1011848,0.08917999,0.2436867,-0.0696888,QSO,-0.03612137,-0.08850288,-0.1369438,-0.1613979,-0.1737938
1237671128050499682,175.00552,-3.0629441,18.34679,18.31487,18.12432,18.13935,18.20485,18.38702,18.32703,18.12281,18.14655,18.19518,1.133849,0.03192711,0.1905422,-0.01502419,-0.06549835,QSO,-0.04022598,-0.01216125,0.00151062,-0.007202148,0.009664536
1237671141479481402,174.31384,-2.909896,18.51287,18.49529,18.38737,18.01341,17.99709,18.51888,18.53083,18.39528,18.01295,18.01009,1.75763,0.01758194,0.1079121,0.3739624,0.01632309,QSO,-0.006010056,-0.03554344,-0.007902145,0.0004653931,-0.0130043
1237671141479547080,174.48566,-2.9286917,19.64844,19.49909,19.47831,19.27679,19.05242,19.70147,19.51597,19.49255,19.25778,19.09729,2.084171,0.149353,0.02077866,0.2015228,0.2243671,QSO,-0.05302238,-0.01688194,-0.01423645,0.01900673,-0.04486656
1237671142016090240,173.78758,-3.2756435,19.03021,18.99003,18.77281,18.82421,18.92182,19.04385,19.02586,18.78058,18.8266,18.9254,1.202969,0.0401783,0.2172203,-0.05139923,-0.09760475,QSO,-0.01363754,-0.03582382,-0.007764816,-0.002388,-0.003585815
